label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
BDA,0.02318877551020326,0.009765447845804642,0.009715490362811446,0.013415178571428096,0.012819231859409976,0.015720663265305565,0.015049248866212618,0.01818098072562294,0.017204506802720478,0.02273774092970441,0.026624503968253024,0.046371882086166154,0.06790462018140349,0.06424532312924942,0.03687251984126853,0.03359445861677885,0.0269008645124707,0.027783446712017153,0.02420280612244812,0.027605229591835756,0.0236943735827656,0.0244447987528336,0.019281108276643307,0.020268920068026493,0.06972399376416986,0.30268388605441104
BDA,0.02446605725623496,0.010297619047618682,0.009857568027210535,0.012952451814058498,0.012837655895691155,0.016251417233559513,0.01568416950113323,0.01904301303854808,0.01837018140589504,0.024213081065758778,0.029447987528343628,0.049256306689340654,0.06775226757369374,0.06260133219954427,0.038440334467118815,0.03365646258503282,0.02627940759637095,0.026237599206348276,0.02334183673469305,0.026217049319726963,0.022138605442176086,0.023048469387754286,0.018553004535146734,0.01968998015872946,0.06493551587301356,0.30443062641722274
BDE,0.00608825683592821,0.00608825683592821,0.002105712890621787,0.001449584960935288,0.00204467773437188,0.0017852783203097758,0.0026245117187459954,0.002960205078120483,0.0031890869140576337,0.005004882812492363,0.005477905273429141,0.012878417968730349,0.018203735351534724,0.0683593749998957,0.011627197265607259,0.026336669921834813,0.007095336914051674,0.03770446777337997,0.00404357910155633,0.020050048828094406,0.005386352539054281,0.025863647460898035,0.013168334960917407,0.035202026367133786,0.40653991699156716,0.26872253417927744
BDE,0.02915893988563801,0.028623860299793573,0.00780791222376607,0.0038614588162564014,0.0023218976974188066,0.00205918714263598,0.001939422036779103,0.0029284500077262155,0.0037185133673304513,0.006322438572089645,0.008957270900940936,0.01960284345541269,0.028490573327146405,0.028082985628181872,0.012210245711634173,0.010224462988716924,0.0070159171689060775,0.00685751815793408,0.00467470251892971,0.005030134445988829,0.004581981146653418,0.006492427754596181,0.012341600989025587,0.03556057796321365,0.043975042497287134,0.6771596352958049
BDE,0.01925099206349138,0.010995252267573306,0.00834041950113349,0.008580640589568856,0.007397604875283184,0.009110685941042761,0.008662485827664091,0.010998086734693487,0.010907029478457663,0.015170776643990391,0.01864831349206283,0.040386550453513304,0.0646513605442154,0.06073944160997517,0.02833085317460217,0.02504499716553199,0.02004251700680201,0.021730442176869976,0.01968891723355939,0.023603316326529775,0.02123972505668859,0.025909155328797267,0.025744401927436728,0.03725907029478326,0.09842403628117564,0.3591429280045224
BDE,0.026655328798184996,0.014046910430838505,0.01070719954648488,0.011278698979591436,0.009873511904761555,0.011740008503400944,0.010525085034013231,0.012851119614512015,0.011619189342403215,0.014724702380951858,0.014905045351473394,0.025892857142856225,0.03859764739228888,0.03328621031745914,0.020205498866212434,0.021506519274375656,0.018670280612244235,0.021755243764171563,0.020278840702947127,0.025049248866212265,0.02306087018140508,0.027600977891155485,0.02674886621315098,0.0359605300453502,0.09774340986394212,0.4147161989795771
BDE,0.027121952947844842,0.015176091269840732,0.01192035147392248,0.012398667800453076,0.011036706349205958,0.011919288548752412,0.010797193877550638,0.01261869331065715,0.012123370181405465,0.015400014172335054,0.01929102891156394,0.0392811082766426,0.05642361111110911,0.053171060090701064,0.024488378684806387,0.021727607709749797,0.01809736394557759,0.01925736961451179,0.01703727324262978,0.020218608276643273,0.019518849206348513,0.023592332766439073,0.023803854875282603,0.02806335034013506,0.06970769557822883,0.4058081774376273
BDE,0.030264668367345864,0.01535678854875229,0.012768211451246713,0.013573200113378203,0.011628755668933828,0.012277848639455347,0.010966907596371494,0.012810019841269386,0.013035005668933779,0.01683071145124657,0.02194479875283369,0.037954223356007726,0.05302685657596184,0.04736181972788948,0.026648596938774565,0.022622590702947042,0.018409509637187557,0.018580994897958523,0.01656179138321937,0.0189558531746025,0.01896789965986327,0.022715773809523002,0.023060161564625033,0.026304917800452583,0.06604768990929472,0.4113244047618902
BDE,0.028539186507935497,0.01547123015872961,0.0124100056689338,0.012401502267573257,0.010561224489795544,0.01129783163265266,0.010401431405895323,0.011912910997732003,0.011907950680271687,0.015360331632652517,0.02057327097505596,0.03898809523809386,0.06671272675736725,0.04906852324262864,0.026398100907028543,0.02186543367346861,0.01743126417233498,0.017655541383219328,0.015408871882085621,0.017829861111110477,0.01722080498866152,0.020652636054421036,0.022428784013604645,0.027712585034012624,0.06489795918367117,0.41489193594102836
BDE,0.02268742913832119,0.012143211451246735,0.009275793650793321,0.010457766439908926,0.009106079931972466,0.011119968820861284,0.010042162698412342,0.012459608843536973,0.011825042517006383,0.015301870748298778,0.01572420634920579,0.026828585600906077,0.03826282596371746,0.03578018707482866,0.023137400793649975,0.024429917800452648,0.020818452380951643,0.02413088151927352,0.02220946712018062,0.027101757369613552,0.024388463718819996,0.029328939909296012,0.02790249433106477,0.03805130385487394,0.1062808248299282,0.39120535714284327
BDE,0.03255099675474568,0.03099598207386204,0.0082464070468227,0.004164734971410106,0.002503477051459878,0.0019181733889657862,0.0017964765878531533,0.002499613660948366,0.0026927831865239736,0.0040333796940186925,0.004912301035387708,0.007450548601451196,0.013199273682581286,0.011033843300878721,0.006674007108637252,0.007095116674392077,0.005325683820119509,0.005223303971564437,0.003515685365476063,0.0038672539020236695,0.004004404265182351,0.0067435481378444705,0.01365515376293972,0.03976394683973888,0.052542110956565344,0.7235917941584138
BDE,0.022647195178484267,0.02196723844845813,0.007680420336886169,0.005601916241692628,0.004440967392983225,0.0039734971410902535,0.003963838664811473,0.004825374748878684,0.00637459434399506,0.009405424200276347,0.01652178952248174,0.0364819966002093,0.06838008035850943,0.04261706073249061,0.019249343223609324,0.011742775459741202,0.007628264564980755,0.007284422809456173,0.00515762633286873,0.005088085303661512,0.004989568845617951,0.006496291145107693,0.011072477205993842,0.02677909133054652,0.032632127955487436,0.6069985319114883
BDE,0.03137459434399023,0.027762324215726362,0.008997836501311815,0.0051692165044032665,0.003407510431153723,0.0028067532066135825,0.0027488023489409,0.0032471797249259684,0.004326997372893616,0.006641168289289398,0.01430999845464103,0.03230953484777617,0.05893022716735069,0.03890434245092742,0.017398779168595002,0.009523257610877469,0.006685597280171788,0.006123473960746769,0.0049412764642240495,0.00490650594962044,0.004597434708699467,0.006281872971718768,0.010871580899395212,0.03045317570699458,0.03687413073712779,0.6204064286816913
BDE,0.02691237830319369,0.02547326533765541,0.00852650285890733,0.005961211559263259,0.0048659403492495625,0.003780327615514646,0.0033186524493889432,0.0036180652140311354,0.004361767887497226,0.0069753515685352,0.012623628496365974,0.03766419409673202,0.05968745170760708,0.04671611806520501,0.0147291763251401,0.008997836501311815,0.006888425282026177,0.006701050842217837,0.005101607170451804,0.0047886725390193195,0.004616751661257028,0.005806675938802772,0.010811698346466772,0.02906428681810596,0.035715113583674137,0.6162938494821866
BDE,0.03214340905578115,0.030623164889501116,0.008020398701899238,0.00387691237830245,0.002290990573326709,0.0019065832174312498,0.0016612579199502277,0.002451321279554464,0.0026155153762937307,0.004222685829082788,0.005088085303661512,0.008215499922730603,0.014458738989334249,0.012020939576570078,0.007091253283880565,0.007284422809456173,0.005462834183278191,0.005916782568380869,0.003782259310770402,0.004185983619223422,0.004050764951320497,0.006596739298407009,0.01371503631586816,0.03992041415545512,0.05072052233038736,0.7216774841599595
BDE,0.027524725699268365,0.02473535774995659,0.00875444289908655,0.0053797712872806795,0.0043366558491723965,0.003917477978673327,0.00338433008808465,0.0036895379384941102,0.004680497604696979,0.007713259156234022,0.016388502549834573,0.039225003863382936,0.07711713800029417,0.0462061505176854,0.02074447535156453,0.01117292535929316,0.007898701900786606,0.007583835574098365,0.005760315252664626,0.0053044351723061925,0.005296708391283168,0.0068324061196092505,0.011045433472413258,0.027117138000303832,0.03482267037551483,0.5833681038478242
BDE,0.029605161489717664,0.026933626951007004,0.00874864781331928,0.004860145263482294,0.0036238602997984036,0.002965152217585581,0.0027488023489409,0.003337969401946504,0.00431540720135908,0.007180111265645345,0.015752974810690823,0.037762710554775585,0.06787783959201285,0.045433472415382974,0.019417400710860105,0.010576031525264531,0.0073327151908500745,0.006589012517383985,0.005173079894914779,0.0051981919332396076,0.004964456807293122,0.006446067068458035,0.010334569618295021,0.028761010662952256,0.0357035234121396,0.5983580590324914
BDE,0.03340480605778987,0.030203987019002048,0.009905733271517171,0.005567145727089019,0.003940658321742401,0.002969015608097093,0.0027816411682887532,0.003268428372739285,0.004236207695873081,0.0056830474424343835,0.009289522484930982,0.019343996291141374,0.03836346777931572,0.02279786740843324,0.009915391747795953,0.006434476896923498,0.005099675475196048,0.005350795858444338,0.004779014062740539,0.004815716272599904,0.004572322670374638,0.006096430227166184,0.011242466388500377,0.03341832792458016,0.042018235203206224,0.6745016226238846
BDE,0.031332097048363594,0.0290932622469423,0.009648817802501613,0.006158244475350379,0.004437104002471713,0.003654767423890501,0.003411373821665235,0.004048833256064741,0.004670839128418198,0.006042342760005014,0.010454334724151897,0.0204643795394799,0.04247797867407617,0.023323288517998895,0.011026116519855697,0.0070603461597884675,0.005229099057331705,0.005899397311079064,0.004645727090093369,0.005043656312779122,0.004898779168597415,0.006320506876833889,0.01135450471333423,0.03177638695718749,0.039267501159009566,0.6682603152525366
BDE,0.03534809148508049,0.03141322824910535,0.009764719517846979,0.005022407664965805,0.003488641631895478,0.0026406274146185595,0.002480296708390805,0.00279323133982329,0.0038904342450927424,0.005146036161334194,0.009378380466695762,0.019374903415233468,0.03813166434862499,0.02287706691391924,0.00962563745943254,0.006293463143253304,0.004908437644876196,0.005567145727089019,0.004485396383865615,0.004605161489722492,0.0043810848400547865,0.005756451862153115,0.01080783495595526,0.033242543656306356,0.04165121310461257,0.6769259001698584
BDE,0.015424815759636641,0.008937429138321679,0.006549390589568929,0.007330640589568901,0.006513959750566662,0.00804102891156434,0.008033234126983842,0.011099064625849947,0.01177543934240321,0.01806547619047555,0.026665603741495653,0.059946145124714426,0.1015345096371846,0.10222576530611882,0.04048752834466977,0.030961238662130422,0.02171733276643914,0.02164682539682463,0.01751169217687013,0.02009282879818523,0.017945011337867845,0.02173327664399016,0.02084608843537341,0.02729733560090606,0.07921945861677723,0.2883988803854773
BDE,0.015018069727890623,0.008649376417233253,0.006484197845804758,0.007453231292516742,0.00711770124716528,0.00870358560090672,0.008723781179138013,0.011892006802720666,0.012587514172335154,0.018916524943309986,0.026459750566892485,0.055374503968252005,0.09342474489795587,0.0898232001133755,0.041782171201812573,0.033011975623581595,0.02408446712018055,0.024315121882085306,0.02027388038548681,0.02300134637188127,0.019689625850339437,0.022898596938774697,0.0220528628117906,0.028073625283445716,0.08255739795918074,0.28763073979590814
BDE,0.017741992630384857,0.009722930839001923,0.007223285147392034,0.0078121456916097004,0.007284934807255977,0.00860898526077067,0.008444231859410132,0.011284013605441777,0.012375637755101601,0.01865114795918301,0.027602395124715573,0.06251877834466898,0.09677189625849997,0.1028008078231256,0.040617559523808085,0.030334821428570354,0.021053004535146646,0.020797902494330327,0.01706916099773182,0.01986713435374079,0.01779159580498803,0.021139810090702198,0.020289115646257783,0.025427650226756467,0.07396506519274114,0.29280399659862905
BDE,0.016877834467119584,0.00910926870748267,0.007005031179138073,0.0077005385487525614,0.0072541099773240055,0.00910537131519242,0.009381731859410098,0.012672902494330616,0.01405966553287932,0.021590136054421002,0.03094104308389913,0.057379535147390255,0.0827412840136025,0.08284084467119887,0.04371775793650638,0.03378295068027091,0.02367736678004451,0.023140589569160177,0.01914044784580431,0.022054634353740714,0.019620535714285018,0.022560232426303055,0.02183744331065682,0.026851261337867527,0.08233347505668642,0.29262400793649757
BDE,0.01544997165532825,0.008648313492063185,0.006462939342403399,0.007180413832199292,0.0064912840136052115,0.00759920634920608,0.007869189342403349,0.01048752834467083,0.011196145124716157,0.017202026643990318,0.026737528344670254,0.062287060657594165,0.11045918367346547,0.10592155612244522,0.04064554988661987,0.029741354875282393,0.02092864229024869,0.021077097505668187,0.01697597789115586,0.019958545918366637,0.01799496882086104,0.02171060090702871,0.021032808956915353,0.026939129818593147,0.08165497448979302,0.2773480017006704
BDE,0.017292020975056076,0.010342261904761538,0.0072874149659861364,0.0073356009070292185,0.006853741496598396,0.008205428004534856,0.008080357142856856,0.010638818027210508,0.011295351473922502,0.017058886054421164,0.02462833049886534,0.055907383786846086,0.0941974914965953,0.09453621031745696,0.03664257369614383,0.029466057256234784,0.02130102040816251,0.021786068594103536,0.01785005668934177,0.0206692885487521,0.01831420068027146,0.022019203514738447,0.021756660997731655,0.028788973922901473,0.08028238378684523,0.3074642148525968
BDE,0.01527706916099719,0.008870819160997417,0.0067555980725621185,0.007461380385487264,0.0067584325396823,0.008299674036280884,0.008386125283446415,0.011129535147391895,0.01164895124716512,0.01711274092970461,0.024923469387754218,0.06038619614512258,0.1050049603174566,0.10691609977323883,0.03929067460317321,0.0305513038548742,0.021821853741495825,0.021960034013604662,0.01797229308389959,0.020722789115645523,0.017796201814058325,0.021401998299318967,0.021203231292516254,0.027174036281178173,0.07556299603174335,0.28561153628116903
BDS,0.005584716796866478,0.006301879882802884,0.002868652343745623,0.0021209716796842634,0.0021667480468716936,0.0027313232421833323,0.002410888671871321,0.0030822753906202967,0.002868652343745623,0.0045318603515555845,0.005920410156240966,0.012237548828106327,0.018981933593721037,0.06915283203114449,0.010253906249984355,0.026184082031210046,0.0074462890624886376,0.03642272949213192,0.004791259765617689,0.020050048828094406,0.004501342773430631,0.02453613281246256,0.013732910156229045,0.03657531738275669,0.4168701171868639,0.2576751708980443
BDS,0.024199459876538543,0.022131558641971038,0.012208719135800114,0.009608410493825307,0.006637731481480201,0.005841049382714922,0.006132330246912398,0.007442129629628194,0.008456790123455158,0.010050154320985716,0.01181712962962735,0.02301311728394618,0.03354745370369723,0.028665123456784593,0.013275462962960402,0.011086033950615146,0.008960262345677284,0.00906635802468961,0.007953317901233034,0.008686342592590917,0.009409722222220408,0.013339120370367797,0.019664351851848057,0.03442129629628966,0.05061149691357048,0.6037750771603774
BDS,0.029997519841268777,0.013469387755101562,0.012320719954648089,0.014672619047618527,0.013764172335600419,0.015868055555554993,0.015068735827663864,0.017304067460316847,0.017266865079364466,0.021935232426303075,0.02727324263038452,0.046112528344669564,0.06192885487528125,0.06087372448979376,0.033105158730157555,0.027469175170067053,0.021341411564625094,0.022053217120180622,0.020188492063491346,0.023023313492062675,0.021302791950112622,0.022562712585033215,0.01906356292516939,0.019270479024942628,0.060628543083898076,0.34213541666665453
BDS,0.02684204931972694,0.011892715419500712,0.01100907029478419,0.013729095804988175,0.013257511337868011,0.014986181972788584,0.013927154195010843,0.0163934948979586,0.016548327664398507,0.02251417233560011,0.030325609410429763,0.0571864370748279,0.07871492346938497,0.0775836167800426,0.03657135770974927,0.028374078798184935,0.021711309523808755,0.021948696145123937,0.019664824263037853,0.021859410430838225,0.019819657029477755,0.02110154478457975,0.017341269841269227,0.0172658021541944,0.05645124716553088,0.31298044217685966
BDS,0.025615079365078456,0.011998299319727465,0.010448908730158359,0.012542162698412254,0.011560374149659453,0.013332270408162792,0.012712230725623132,0.015634920634920082,0.01567779195011282,0.02183177437641646,0.02953621031745927,0.053302508503399466,0.07329329648525817,0.07401892006802459,0.037553854875282115,0.029472434807255192,0.02127444727891081,0.02178925736961374,0.019564200680271416,0.022446145124715756,0.02030293367346867,0.02201955782312847,0.018571428571427913,0.020223214285713567,0.0627972647392268,0.3224805130385373
BDS,0.031017928004534047,0.01305520124716507,0.012007865646258078,0.014877409297051626,0.014390589569160487,0.016207837301586727,0.015072987528344137,0.017156320861677395,0.016722293083899633,0.02130739795918292,0.02807681405895592,0.05132298752834285,0.07522356859410163,0.06873901643990686,0.03332518424036163,0.025505598072561454,0.02019664115646187,0.020693735827663665,0.019037698412697736,0.021987670068026433,0.020668579931972055,0.021516085600906266,0.018525014172334944,0.018070082199545843,0.05738236961451044,0.3279131235827548
BDS,0.02808248299319628,0.012227536848072129,0.01121917517006763,0.013761337868480238,0.013075042517006339,0.015042162698412164,0.014454365079364567,0.016921768707482392,0.017018140589568558,0.022520549886620517,0.03047264739228917,0.05329931972788927,0.07462514172335336,0.06845592403627875,0.03740858843537282,0.028738307823128233,0.021580924036280414,0.022270053854874492,0.019933744331065054,0.022149589002266788,0.020074759070294074,0.021364087301586544,0.0180991354875277,0.018339002267573047,0.0578117913832179,0.3210544217686961
BDS,0.031867559523808396,0.013079648526076633,0.012192460317459885,0.0161855158730153,0.015953443877550454,0.019028132086167125,0.01778238378684744,0.021111465419500385,0.019625850340135358,0.023860544217686228,0.024796626984126106,0.03355123299319609,0.037335246598638135,0.03824546485260635,0.029252054988661094,0.029530187074828886,0.025762825963717907,0.027908517573695155,0.026169571995463926,0.029439484126983082,0.025231717687073933,0.025091765873014982,0.019815759637187506,0.020167942176870034,0.07138109410430586,0.3456335034013483
BDS,0.03237244897959069,0.012917729591836277,0.01236323696145081,0.016264880952380375,0.016387471655328216,0.01935976473922834,0.017739866780044723,0.020564413265305392,0.01898632369614445,0.02286848072562277,0.023919713718820013,0.03200963718820748,0.03587939342403501,0.03716376133786716,0.02802862811791284,0.028468679138320987,0.024934098639454897,0.02710282029478362,0.025123299319727,0.02905435090702845,0.025570436507935602,0.025762825963717907,0.02007971938775439,0.02028592687074758,0.07148915816326278,0.3553029336734568
