label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500,501,502,503,504,505,506,507,508,509,510,511,512,513,514,515,516,517,518,519,520,521,522,523,524,525,526,527,528,529,530,531,532,533,534,535,536,537,538
BDA,1.0,0.0,0.0,0.0009692666935734451,0.001036889967508614,0.000766396929975599,0.0006086092907935381,0.000991807784885168,0.9821827411651611,0.0,0.0,0.00011270542745478451,0.00020286977814976126,0.0001352465187665075,0.00015778759552631527,0.001825827988795936,0.10163775831460953,0.0,0.0,0.0,0.0,6.762325938325375e-05,6.762325938325375e-05,0.000270493037533015,0.006221339572221041,0.0,0.0,0.0,0.0,2.2541085854754783e-05,0.00015778759552631527,0.001329924096353352,0.00108197215013206,0.0,0.0,0.0,0.0,2.2541085854754783e-05,0.000788938021287322,0.0006536914734169841,2.2541085854754783e-05,0.0,0.0,0.0,0.0,0.00018032868683803827,0.0017356636235490441,0.0,0.0,0.0,0.0,0.0,0.0,0.000518444983754307,0.005454942584037781,0.0023217317648231983,0.0,0.0,0.0,0.0,0.0,9.016434341901913e-05,0.00209632096812129,0.07156794518232346,2.2541085854754783e-05,0.0,0.0,0.00020286977814976126,9.016434341901913e-05,4.5082171709509566e-05,2.2541085854754783e-05,6.762325938325375e-05,0.026823891326785088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.016434341901913e-05,0.0,2.2541085854754783e-05,0.0,0.0,0.0,0.0,4.5082171709509566e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001352465187665075,0.0,2.2541085854754783e-05,2.2541085854754783e-05,0.0,0.00852053053677082,0.0,0.0,0.0,0.0,6.762325938325375e-05,2.2541085854754783e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001577876042574644,0.0001352465187665075,0.00020286977814976126,0.00047336280113086104,0.00018032868683803827,0.010211111977696419,0.0,0.0,0.0,0.0,0.0,0.0,2.2541085854754783e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5082171709509566e-05,4.5082171709509566e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1300395280122757,0.011901693418622017,0.0017356636235490441,0.0031782931182533503,0.00123975973110646,0.035659998655319214,0.0,0.0,0.00011270542745478451,0.00022541085490956903,2.2541085854754783e-05,0.0,6.762325938325375e-05,0.00011270542745478451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2541085854754783e-05,2.2541085854754783e-05,0.0,0.0,0.0,0.0,0.0,2.2541085854754783e-05,2.2541085854754783e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0001352465187665075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5082171709509566e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013411945663392544,0.0025246015284210443,0.00047336280113086104,0.001532793859951198,0.00031557519105263054,0.0030881287530064583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000247951946221292,0.00011270542745478451,2.2541085854754783e-05,0.0,2.2541085854754783e-05,0.015237773768603802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000586068257689476,0.00031557519105263054,0.00018032868683803827,0.00018032868683803827,0.000293034128844738,0.008813564665615559,0.0,0.0,0.0,0.0,0.0,4.5082171709509566e-05,0.0003831984649877995,0.0032909985166043043,0.0,0.0,0.0,0.0,0.0,0.00011270542745478451,0.0007438558386638761,0.000270493037533015,0.0,0.0,0.0,0.0,0.0,0.00036065737367607653,0.000586068257689476,0.0,0.0,0.0,0.0,0.0,0.0,4.5082171709509566e-05,0.0030881287530064583,0.0018934512045234442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.016434341901913e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004898071289055026,0.005935668945303443,0.002304077148433984,0.002105712890621787,0.002105712890621787,0.0026245117187459954,0.002532958984371135,0.003402709960932308,0.0033416748046824008,0.0054321289062417115,0.006637573242177372,0.013229370117167313,0.019714355468719916,0.06855773925770789,0.011032104492170666,0.026275634765584907,0.006378173828115267,0.03530883789057112,0.003890991210931563,0.019119262695283325,0.004745483398430259,0.024063110351525783,0.015075683593726996,0.03329467773432419,0.41297912597593234,0.2650146484370956
BDA,1.5,1.3721924005949404e-05,0.004153822083026171,0.00542930793017149,0.017084447667002678,0.029592961072921753,0.258027046918869,0.2986001670360565,0.00022543160594068468,4.9660295189823955e-05,0.018613463267683983,0.03971255198121071,0.33738288283348083,0.6211097836494446,0.5688377618789673,0.10139782726764679,0.0027202079072594643,0.00010912196739809588,0.01184071321040392,0.0311272032558918,0.06436692923307419,0.014168213121592999,0.01538292970508337,0.00637612072750926,0.00023327270173467696,0.00010585483687464148,0.0026568258181214333,0.003115530125796795,0.003159963060170412,0.002614353084936738,0.0017518321983516216,0.0003090699901804328,5.880824573978316e-06,0.00013525896065402776,0.0017439911607652903,0.0014610581565648317,0.0032638574484735727,0.005224132444709539,0.00027182477060705423,1.1108223588962574e-05,0.0,0.0001868795370683074,0.001314690918661654,0.0009481195593252778,0.002483014715835452,0.006268305238336325,0.0007122331880964339,0.0,0.0,0.0003293261688668281,0.0007566660642623901,0.0007364099146798253,0.01007385179400444,0.008026671595871449,1.2415073797455989e-05,0.0,0.0,0.0011500278487801552,0.0006109523237682879,0.0006776016671210527,0.002947599859908223,9.474661783315241e-05,0.0,0.0,0.0,6.53424933716451e-07,0.00026333023561164737,0.00017185075557790697,0.0022249119356274605,0.006597631610929966,0.01087233703583479,0.0019694226793944836,2.3523298295913264e-05,2.156302252842579e-05,0.0002509151818230748,0.0006403564475476742,0.0056991721503436565,0.010118285194039345,0.006609393283724785,0.008360572159290314,0.001472166390158236,3.920549715985544e-06,5.3580843086820096e-05,0.0003018823335878551,0.0009500798769295216,0.00024242064682766795,3.2671246117388364e-06,0.0,0.0,3.920549715985544e-06,3.2671246117388364e-06,0.00010193428897764534,5.227399469731608e-06,0.0,0.0,0.0,0.0,6.53424933716451e-07,0.0,1.960274857992772e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.960274857992772e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6591794923879206e-05,0.00014244663179852068,9.932059037964791e-05,1.5028773304948118e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.613699734865804e-06,5.1620569138322026e-05,0.00023196585243567824,9.670689178165048e-05,0.00010977539204759523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8295897461939603e-05,0.0008174345712177455,0.0010409059468656778,0.0018250158755108714,0.0046386634930968285,0.003751312615349889,0.0,0.0,7.18767405487597e-05,0.0009010729845613241,0.0010088881244882941,0.0012722183018922806,0.002467985963448882,0.004085866268724203,3.920549715985544e-06,0.0,1.3721924005949404e-05,0.0002326192770851776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005940939299762249,0.0026195805985480547,0.009541964158415794,0.011476755142211914,0.013545499183237553,0.004692897666245699,0.0,0.0,0.002111216075718403,0.0014100910630077124,0.0024738667998462915,0.003333120606839657,0.00480201980099082,0.0038780770264565945,3.920549715985544e-06,0.0,0.00011238909064559266,9.213291923515499e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.960274857992772e-06,0.007437282707542181,0.004614486824721098,0.006695645395666361,0.0017466048011556268,0.00034500836045481265,0.0,0.0,5.227399469731608e-06,0.0015205198433250189,0.0007390236132778227,0.00023653982498217374,7.18767432772438e-06,0.0,0.0,0.0,0.0,1.5682198863942176e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.227399469731608e-06,0.007331427652388811,0.005792612209916115,0.008925131522119045,0.003542216494679451,0.00416623754426837,0.003908134531229734,0.0,5.4887696023797616e-05,0.006474134046584368,0.0036095192190259695,0.001082071685232222,0.0001117356659960933,0.00507319113239646,0.0011147429468110204,1.437534865544876e-05,7.579729572171345e-05,0.0007880304474383593,0.0006508112419396639,0.0004044700472149998,0.0002888138114940375,0.000718767405487597,0.0008461853140033782,0.00010716168617364019,3.789864786085673e-05,6.664934335276484e-05,0.0006743345293216407,0.0002006014547077939,0.0009324373677372932,0.0018916651606559753,0.00014898087829351425,1.306849867432902e-06,1.6335623513441533e-05,6.53424933716451e-07,0.00046719881356693804,0.00013133841275703162,0.0026862300001084805,0.001254575909115374,7.18767432772438e-06,0.0,6.53424933716451e-07,0.0,0.00017381102952640504,7.906441896921024e-05,0.006569534074515104,0.008529809303581715,0.0,0.0,1.960274857992772e-06,1.306849867432902e-06,2.2869871827424504e-05,0.0008762428187765181,0.00598994642496109,0.0010794580448418856,0.0,0.0,1.0454798939463217e-05,0.0,0.0,9.80137410806492e-05,0.00028227956499904394,0.0,0.0,0.0,0.027069160997731788,0.010679327286469892,0.010332577475434375,0.014077380952380621,0.013440334467119865,0.016148667800453136,0.015138652683295183,0.018645597127739545,0.0174756708238847,0.023366402116401567,0.027889975434617634,0.048345616024186314,0.06913643235071644,0.06469411375661223,0.03582435752078525,0.030762235449734724,0.024480583900226182,0.026092687074829316,0.023771730914587497,0.02749315003779225,0.023770549886620754,0.024562311035524743,0.019222411186696448,0.018849206349205904,0.06771943499621912,0.301011432350711
BDA,1.0,1.4530870430462528e-05,0.005354625638574362,0.008041799068450928,0.025442516431212425,0.04048715904355049,0.40541648864746094,0.4739949107170105,0.00035808217944577336,7.369227387243882e-05,0.012416629120707512,0.05182850360870361,0.1233629435300827,0.347837895154953,0.6593309640884399,0.1627914160490036,0.004554389975965023,0.00015153622371144593,0.00806774664670229,0.0456850565969944,0.027139514684677124,0.020716870203614235,0.023855537176132202,0.010397875681519508,0.0004255469248164445,0.00018474964599590749,0.004196308087557554,0.004832552280277014,0.00497682299464941,0.00430321367457509,0.002674718154594302,0.0004982012906111777,9.34127365326276e-06,0.0002075838710879907,0.0028189888689666986,0.0023021050728857517,0.0052643269300460815,0.007934893481433392,0.00040997815085574985,1.6606709323241375e-05,0.0,0.0002958069962915033,0.0020758386235684156,0.0014593146042898297,0.0038683253806084394,0.009637081064283848,0.0011479387758299708,0.0,0.0,0.0005833106697537005,0.0011406732955947518,0.0011541662970557809,0.015359130688011646,0.012886806391179562,1.6606709323241375e-05,0.0,0.0,0.001799752120859921,0.0008583592716604471,0.0010389572707936168,0.0046322341077029705,0.0001992805046029389,0.0,0.0,0.0,5.1895967771997675e-06,0.0003944093477912247,0.00016502916696481407,0.0023052189499139786,0.009575843811035156,0.016430262476205826,0.003056672401726246,4.982012615073472e-05,3.632717562140897e-05,0.00037572678411379457,0.0009663028758950531,0.0028023822233080864,0.007919324561953545,0.009680673480033875,0.012263016775250435,0.0021474550012499094,1.0379193554399535e-05,7.057851325953379e-05,0.00042035733349621296,0.0006196378380991518,0.00029995868680998683,0.0,0.0,0.0,7.265435215231264e-06,3.11375788442092e-06,0.00015153622371144593,7.265435215231264e-06,0.0,0.0,0.0,0.0,0.0,1.037919332702586e-06,2.075838665405172e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.245503153768368e-05,2.387214408372529e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012766408326569945,9.652649896452203e-05,0.0001442707871319726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.491006307536736e-05,0.00022522849030792713,0.0005988794728182256,0.002445338061079383,0.006670707371085882,0.0056473189033567905,0.0,0.0,0.0,0.0002345697721466422,0.0012257826747372746,0.001692846417427063,0.003816429292783141,0.006332345772534609,3.321341864648275e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008960357867181301,0.0021837821695953608,0.01219243835657835,0.0182808730751276,0.022038141265511513,0.007733536884188652,0.0,0.0,0.003170843468979001,0.0008863831171765924,0.004130918998271227,0.005598536692559719,0.0078124189749360085,0.006507754325866699,4.151677330810344e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.11375788442092e-06,0.012020143680274487,0.00693641509860754,0.01053695660084486,0.0026134809013456106,0.0005449076415970922,0.0,0.0,0.0,0.002641504630446434,0.0009984783828258514,0.00037780264392495155,3.736509461305104e-05,0.0,0.0,0.0,0.0,2.075838710879907e-05,8.303354661620688e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6606709323241375e-05,0.011060068383812904,0.009000836871564388,0.013664208352565765,0.00544388685375452,0.0068471538834273815,0.006890746299177408,0.0,9.237482299795374e-05,0.007093140855431557,0.005019377917051315,0.0018568376544862986,0.00022211474424693733,0.00862303376197815,0.0019668571185320616,3.009965985256713e-05,0.00011313321010675281,0.0013648639433085918,0.0010368814691901207,0.0006715338095091283,0.0003985610092058778,0.0014395940816029906,0.0016212300397455692,0.00018682547670323402,7.265435124281794e-05,0.000132853674585931,0.00117388681974262,0.00031656539067626,0.0014634662074968219,0.003177070990204811,0.00031137579935602844,4.151677330810344e-06,1.9720468117156997e-05,0.0,0.0007680603303015232,0.0002771244617179036,0.004223293624818325,0.0020882936660200357,1.9720468117156997e-05,0.0,0.0,0.0,0.00030307244742289186,0.00012351240729913116,0.01017679926007986,0.01416656095534563,0.0,0.0,0.0,4.151677330810344e-06,4.255469320924021e-05,0.0014541250420734286,0.009873726405203342,0.0019720466807484627,0.0,0.0,1.037919332702586e-06,1.037919332702586e-06,0.0,0.00015776374493725598,0.0005500972620211542,0.0,0.0,0.0,0.02249716553287902,0.009976261337868126,0.009288548752834138,0.012106009070294355,0.01118339002267534,0.01369118480725575,0.013393920068026735,0.01706490929705155,0.01690405328798126,0.023741142290248592,0.030961238662130422,0.05827558106575757,0.08904336734693562,0.08058638038548467,0.040824121315191295,0.032224348072561214,0.02398313492063407,0.024237882653060365,0.020993126417232815,0.02341943027210801,0.020096017573695432,0.021427862811790623,0.018014455782312287,0.01878932823129185,0.05748157596371678,0.28979556405894663
